id,country,c3,c2,year,gini_reported,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey
9450,Sweden,SWE,SE,1992,23,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, square root",Household,Person,All,All,Specific categories,"All, aged 20-64",Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,5.82383333333333,,,29780,8686738,,Average,10,Research study,Brandolini 1998,,Income Distribution Survey
9451,Sweden,SWE,SE,1992,22.9,,,,,,,,,,,,,,,,,,Income (net),"Monetary income, net",Equivalized,"Family equivalized, square root",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,5.82383333333333,,,29780,8686738,,High,11,Research study,Smeeding and Gottschalk 1995,,Income Distribution Survey
9452,Sweden,SWE,SE,1992,47.4,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,"Family equivalized, square root",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,5.82383333333333,,,29780,8686738,,High,9,Research study,Smeeding and Gottschalk 1995,,Income Distribution Survey
9453,Sweden,SWE,SE,1993,25.7,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, national scale",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,99900,92100,Swedish krona 1996,Year,7.78342666666667,,,28965,8746776,,High,11,National statistical authority,Statistics Sweden 1998,,Income Distribution Survey
9454,Sweden,SWE,SE,1993,24,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, square root",Household,Person,All,All,Specific categories,"All, aged 20-64",Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,7.78342666666667,,,28965,8746776,,Average,10,Research study,Brandolini 1998,,Income Distribution Survey
9455,Sweden,SWE,SE,1994,28.8,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, national scale",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,104400,91300,Swedish krona 1996,Year,7.71597,,,29972,8798234,,High,11,National statistical authority,Statistics Sweden 1998,,Income Distribution Survey
9456,Sweden,SWE,SE,1994,27,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, square root",Household,Person,All,All,Specific categories,"All, aged 20-64",Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,7.71597,,,29972,8798234,,Average,10,Research study,Brandolini 1998,,Income Distribution Survey
9457,Sweden,SWE,SE,1995,25.3,9.29,14.47,18.39,23.36,34.48,3.56,5.73,6.77,7.7,8.67,9.72,10.94,12.42,14.39,20.09,1.23,11.7,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,93794,86093,Swedish krona,Year,7.13326833333333,,,31044,8836420,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9458,Sweden,SWE,SE,1995,22.1,10.05,15.97,18.96,22.55,32.47,3.55,6.5,7.59,8.38,9.1,9.86,10.72,11.83,13.54,18.93,1.06,11.06,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,135573,128529,Swedish krona,Year,7.13326833333333,,,31044,8836420,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9459,Sweden,SWE,SE,1995,28.7,8.31,13.63,17.77,23.25,37.05,3.08,5.23,6.33,7.3,8.31,9.46,10.8,12.45,14.89,22.16,1.06,13.27,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,130918,115888,Swedish krona,Year,7.13326833333333,,,31044,8836420,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9460,Sweden,SWE,SE,1995,26.3,8.79,14.77,18.38,22.75,35.31,3.04,5.75,6.89,7.88,8.73,9.65,10.71,12.04,14.12,21.19,0.9,12.73,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,189615,173624,Swedish krona,Year,7.13326833333333,,,31044,8836420,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9461,Sweden,SWE,SE,1995,25.6,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, national scale",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,96600,88900,Swedish krona 1996,Year,7.13326833333333,,,31044,8836420,,High,11,National statistical authority,Statistics Sweden 1998,,Income Distribution Survey
9462,Sweden,SWE,SE,1995,21.1,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,142699,133726,"Local currency units, at current prices",Year,7.13326833333333,,,31044,8836420,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9463,Sweden,SWE,SE,1995,43.8,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,7.13326833333333,,,31044,8836420,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9464,Sweden,SWE,SE,1996,26.7,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,"Family equivalized, national scale",Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,99300,89800,Swedish krona 1996,Year,6.70595583333333,,,31434,8859191,,High,11,National statistical authority,Statistics Sweden 1998,,Income Distribution Survey
9465,Sweden,SWE,SE,1996,23.8,10.4,14.9,18.1,22.3,34.2,4.2,6.2,7.1,7.8,8.6,9.5,10.5,11.8,13.6,20.6,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,130400,118100,Swedish krona 2002,Year,6.70595583333333,,,31434,8859191,,High,13,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9466,Sweden,SWE,SE,1997,21,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,Euro,Year,7.63489416666667,,,32310,8868853,New 2018,High,11,Eurostat,Eurostat 2018,,
9467,Sweden,SWE,SE,1997,25.4,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,136700,120400,Swedish krona 2002,Year,7.63489416666667,,,32310,8868853,,High,11,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9468,Sweden,SWE,SE,1998,24.2,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,138100,123300,Swedish krona 2002,Year,7.94986816666667,,,33668,8870848,,High,11,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9469,Sweden,SWE,SE,1999,22,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,Euro,Year,8.26242833333333,,,35185,8873100,New 2018,High,11,Eurostat,Eurostat 2018,,
9470,Sweden,SWE,SE,1999,26.1,10,14.4,17.5,21.8,36.3,4,6,6.8,7.6,8.3,9.2,10.2,11.6,13.6,22.7,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,147100,128900,Swedish krona 2002,Year,8.26242833333333,,,35185,8873100,,High,13,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9471,Sweden,SWE,SE,2000,27.3,9.21,13.96,17.54,22.67,36.62,3.68,5.53,6.53,7.43,8.27,9.27,10.5,12.17,14.45,22.17,1.44,13.54,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,110260,96567,Swedish krona,Year,9.16224416666667,,,36815,8881640,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9472,Sweden,SWE,SE,2000,25.7,9.47,14.61,18.23,22.46,35.24,3.71,5.76,6.83,7.78,8.66,9.57,10.58,11.88,13.84,21.4,1.35,13.12,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,168436,153208,Swedish krona,Year,9.16224416666667,,,36815,8881640,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9473,Sweden,SWE,SE,2000,31,8.07,13.04,16.98,22.8,39.1,3.07,5,6.04,7,7.92,9.06,10.48,12.32,14.84,24.26,1.15,15.2,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,157524,133122,Swedish krona,Year,9.16224416666667,,,36815,8881640,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9474,Sweden,SWE,SE,2000,29.6,8.02,13.8,17.84,22.48,37.85,2.97,5.05,6.35,7.45,8.44,9.4,10.51,11.97,14.22,23.63,1.08,14.87,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,241120,215363,Swedish krona,Year,9.16224416666667,,,36815,8881640,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9475,Sweden,SWE,SE,2000,29.5,9.5,13.6,16.8,21.1,39.1,3.8,5.7,6.4,7.2,8,8.8,9.9,11.2,13.2,25.9,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,162200,135800,Swedish krona 2002,Year,9.16224416666667,,,36815,8881640,,High,13,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9476,Sweden,SWE,SE,2000,24.3,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,170425,155399,"Local currency units, at current prices",Year,9.16224416666667,,,36815,8881640,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9477,Sweden,SWE,SE,2000,44.6,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,9.16224416666667,,,36815,8881640,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9478,Sweden,SWE,SE,2001,24,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,Euro,Year,10.3291358333333,,,37323,8897793,New 2018,High,11,Eurostat,Eurostat 2018,,
9479,Sweden,SWE,SE,2001,26.3,10,14.2,17.6,21.7,36.3,4.1,5.9,6.7,7.5,8.4,9.2,10.2,11.5,13.5,22.8,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,159300,140100,Swedish krona 2002,Year,10.3291358333333,,,37323,8897793,,High,13,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9480,Sweden,SWE,SE,2002,23,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,9.73712333333333,,,37999,8920694,New 2018,High,11,Eurostat,Eurostat 2018,,
9481,Sweden,SWE,SE,2002,25.8,10,14.3,17.7,22.1,35.8,4.1,5.9,6.7,7.6,8.4,9.3,10.4,11.7,13.7,22.1,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,162400,143900,Swedish krona 2002,Year,9.73712333333333,,,37999,8920694,,High,13,National statistical authority,Statistics Sweden 2004,,Income Distribution Survey
9482,Sweden,SWE,SE,2003,25.4,10.1,14.4,17.8,22.2,35.5,4.1,6,6.8,7.6,8.5,9.3,10.4,11.8,13.7,21.8,,,Income (net),"Income, net",Equivalized,National scale,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,165500,147300,Swedish krona 2003,Year,8.08630416666667,,,38772,8951422,New 2007,High,13,National statistical authority,Statistics Sweden 2005,,Income Distribution Survey
9483,Sweden,SWE,SE,2003,25.27,9.35,14.56,18.3,23.13,34.66,3.66,5.69,6.82,7.74,8.66,9.64,10.79,12.34,14.54,20.12,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,14268.48,13000.44,US$2011PPP,Year,8.08630416666667,14268,13000,38772,8951422,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
9484,Sweden,SWE,SE,2004,23,9.9,15.3,18.8,23,32.9,3.8,6.1,7.2,8.1,9,9.9,10.9,12.2,13.9,19,1.3,10.9,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,18393,17329,Euro,Year,7.34888666666667,,,40271,8990639,New 2018,High,13,Eurostat,Eurostat 2018,,
9485,Sweden,SWE,SE,2004,23.4,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,192173,178860,"Local currency units, at current prices",Year,7.34888666666667,,,40271,8990639,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9486,Sweden,SWE,SE,2004,43.2,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,7.34888666666667,,,40271,8990639,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9487,Sweden,SWE,SE,2004,26.14,9.34,14.29,17.94,22.9,35.52,3.69,5.65,6.69,7.6,8.49,9.45,10.66,12.24,14.46,21.06,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,14648.16,13089.6,US$2011PPP,Year,7.34888666666667,14648,13090,40271,8990639,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
9488,Sweden,SWE,SE,2005,26,9.56,14.32,17.78,22.69,35.66,3.86,5.7,6.74,7.58,8.41,9.37,10.56,12.13,14.31,21.35,1.52,12.82,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,134837,119731,Swedish krona,Year,7.47308833333333,,,41186,9038623,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9489,Sweden,SWE,SE,2005,23.9,10.02,14.85,18.59,22.68,33.86,4.11,5.91,6.94,7.91,8.85,9.74,10.73,11.95,13.77,20.09,1.62,12.04,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,203965,189476,Swedish krona,Year,7.47308833333333,,,41186,9038623,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9490,Sweden,SWE,SE,2005,29.4,8.53,13.58,17.24,22.64,38.03,3.3,5.23,6.35,7.23,8.1,9.14,10.45,12.19,14.56,23.47,1.26,14.56,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,187140,160469,Swedish krona,Year,7.47308833333333,,,41186,9038623,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9491,Sweden,SWE,SE,2005,27.6,8.83,14.05,17.98,22.58,36.56,3.51,5.32,6.51,7.54,8.51,9.47,10.58,12,14.09,22.47,1.35,13.91,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,283416,254299,Swedish krona,Year,7.47308833333333,,,41186,9038623,New 2018,High,13,Luxembourg Income Study,LIS 2018,,
9492,Sweden,SWE,SE,2005,23.4,10.1,15.3,18.5,22.7,33.5,3.9,6.2,7.2,8,8.8,9.7,10.7,12,13.7,19.8,1.3,11.7,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,18970,17498,Euro,Year,7.47308833333333,,,41186,9038623,New 2018,High,13,Eurostat,Eurostat 2018,,
9493,Sweden,SWE,SE,2005,26.82,8.72,14.36,18.17,23.14,35.6,3.19,5.53,6.7,7.66,8.6,9.57,10.74,12.4,14.56,21.04,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,14793.48,13422.84,US$2011PPP,Year,7.47308833333333,14793,13423,41186,9038623,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
9494,Sweden,SWE,SE,2006,24,9.3,15.3,18.9,23.1,33.4,3.3,6,7.2,8.2,9,9.9,10.9,12.1,13.8,19.6,1,11.5,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,18988,17991,Euro,Year,7.37824916666667,,,42844,9096264,New 2018,High,13,Eurostat,Eurostat 2018,,
9495,Sweden,SWE,SE,2006,26.35,9.18,14.32,18,22.89,35.61,3.56,5.62,6.7,7.62,8.53,9.47,10.63,12.26,14.49,21.12,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,15674.04,14064.48,US$2011PPP,Year,7.37824916666667,15674,14064,42844,9096264,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
9496,Sweden,SWE,SE,2007,23.4,10,15.2,18.7,22.7,33.4,3.9,6.1,7.1,8.1,8.9,9.8,10.7,12,13.7,19.7,1.3,11.6,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,20178,18845,Euro,Year,6.75877,,,43979,9163243,New 2018,High,13,Eurostat,Eurostat 2018,,
9497,Sweden,SWE,SE,2007,27.11,8.89,14.3,17.81,22.83,36.17,3.4,5.49,6.68,7.62,8.46,9.35,10.59,12.24,14.54,21.63,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,16613.64,14779.44,US$2011PPP,Year,6.75877,16614,14779,43979,9163243,New 2018,Average,11,World Bank,World Bank 2018,PovcalNet,
9498,Sweden,SWE,SE,2008,25.1,9.3,14.7,18.7,23,34.3,3.5,5.8,6.9,7.9,8.9,9.8,10.9,12.1,13.9,20.5,1.3,12.4,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,21544,20217,Euro,Year,6.59109916666667,,,43385,9236890,New 2018,High,13,Eurostat,Eurostat 2018,,
9499,Sweden,SWE,SE,2008,25.9,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,237450,220773,"Local currency units, at current prices",Year,6.59109916666667,,,43385,9236890,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
9500,Sweden,SWE,SE,2008,42.6,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,6.59109916666667,,,43385,9236890,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,
